customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3061,Evie Bendtsen,Female,51,1991-03-18,32.00 ,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3
3067,Veronique Wash,Female,8,1991-01-13,32.00 ,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9
3068,Gill Branney,Female,88,1990-12-07,32.00 ,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1
3306,Iggy Whorton,Male,50,1991-05-17,32.00 ,Compensation Analyst,Financial Services,Mass Customer,N,No,7
3373,Inna Atack,Female,19,1991-01-25,32.00 ,Research Associate,Health,Mass Customer,N,No,5
3532,May Birch,Female,27,1990-07-24,33.00 ,Media Manager I,Health,High Net Worth,N,Yes,7
3574,Eileen Eland,Female,33,1991-02-05,32.00 ,Clinical Specialist,Health,Mass Customer,N,No,6
3653,Devlen Perrett,Male,7,1991-01-04,32.00 ,Environmental Specialist,n/a,Mass Customer,N,Yes,8
3699,Lillian Somerfield,Female,40,1990-10-08,32.00 ,Recruiting Manager,Manufacturing,Mass Customer,N,No,5
3866,Theressa Morfield,Female,56,1990-07-18,33.00 ,Structural Engineer,Health,Mass Customer,N,Yes,9
176,Angelo Clayal,Male,39,1992-04-13,31.00 ,Accountant I,Property,Mass Customer,N,No,10
242,Taite Droghan,Male,17,1992-03-20,31.00 ,Nurse,Property,Affluent Customer,N,No,8
258,Othella Keher,Female,24,1992-05-03,31.00 ,Administrative Officer,Manufacturing,High Net Worth,N,No,9
369,Alic Trenear,Male,19,1991-08-24,32.00 ,Actuary,Financial Services,Mass Customer,N,Yes,9
374,Valdemar MacCoughen,Male,81,1992-01-22,31.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8
408,Kurtis Baistow,Male,79,1991-08-31,32.00 ,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11
455,Mile Dionisii,Male,97,1991-11-02,31.00 ,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5
500,Lazar Crathern,Male,19,1992-04-11,31.00 ,Recruiting Manager,Retail,Affluent Customer,N,Yes,10
602,Lebbie Bruck,Female,0,1992-03-28,31.00 ,Office Assistant II,n/a,High Net Worth,N,Yes,9
779,Maddy Larrat,Female,1,1992-02-10,31.00 ,Staff Accountant III,Health,High Net Worth,N,No,7
817,Niel Abilowitz,Male,38,1992-04-08,31.00 ,Editor,Financial Services,Mass Customer,N,Yes,6
871,Janka Yesinin,Female,40,1992-01-20,31.00 ,NA,n/a,Mass Customer,N,Yes,5
916,Joycelin ,Female,18,1991-06-18,32.00 ,Recruiter,n/a,Affluent Customer,N,No,8
974,Mellicent Dollin,Female,92,1991-06-07,32.00 ,Administrative Assistant IV,n/a,Mass Customer,N,Yes,4
991,Lenna Coales,Female,11,1991-11-29,31.00 ,Financial Analyst,Financial Services,Mass Customer,N,Yes,10
1023,Iseabal Fullbrook,Female,16,1991-07-23,32.00 ,NA,Financial Services,Affluent Customer,N,Yes,6
1024,Rhodia D'Onise,Female,17,1992-06-05,31.00 ,Social Worker,Health,High Net Worth,N,Yes,2
1128,Kirsten Longman,Female,47,1992-04-12,31.00 ,Financial Advisor,Financial Services,Mass Customer,N,Yes,8
1138,Elli Loxdale,Female,77,1991-09-21,32.00 ,Statistician I,Retail,Mass Customer,N,Yes,5
1194,Audry Scurrey,Female,69,1992-03-25,31.00 ,Junior Executive,Telecommunications,Affluent Customer,N,No,3
1202,Rollie ,Male,90,1992-02-26,31.00 ,Sales Representative,Retail,Mass Customer,N,Yes,8
1301,Trix ,Female,17,1991-11-25,31.00 ,Structural Analysis Engineer,Health,Mass Customer,N,No,9
1365,Shurlocke Pirie,Male,97,1992-04-19,31.00 ,Research Associate,Health,Mass Customer,N,No,3
1412,Antonetta Dumbrall,Female,20,1991-09-04,32.00 ,Tax Accountant,n/a,Mass Customer,N,Yes,4
1563,Crosby Claeskens,Male,39,1992-03-10,31.00 ,Account Representative IV,Property,Mass Customer,N,No,9
1584,Susanetta ,Female,93,1992-04-27,31.00 ,Legal Assistant,Manufacturing,Mass Customer,N,No,9
1638,Zachery Monkhouse,Male,55,1992-05-12,31.00 ,Speech Pathologist,Financial Services,Mass Customer,N,Yes,10
1696,Mose Middler,Male,48,1991-06-07,32.00 ,Librarian,Entertainment,High Net Worth,N,No,2
1883,Jinny Cawood,Female,6,1991-08-13,32.00 ,NA,Health,Mass Customer,N,No,6
1939,Pierce Cheke,Male,81,1992-05-03,31.00 ,Safety Technician I,n/a,Mass Customer,N,Yes,8
1941,Dmitri Eleshenar,Male,83,1992-05-23,31.00 ,Librarian,Entertainment,Mass Customer,N,No,2
2029,Charlie Hastilow,Male,10,1992-03-10,31.00 ,Nurse,Manufacturing,Mass Customer,N,No,7
2077,Tobe Lindroos,Female,67,1992-02-26,31.00 ,Cost Accountant,Financial Services,Mass Customer,N,Yes,7
2218,Madelena Blincoe,Female,94,1992-05-27,31.00 ,Senior Sales Associate,Health,Affluent Customer,N,No,4
2322,Hazlett Rosenschein,Male,72,1992-05-24,31.00 ,Biostatistician III,Health,Mass Customer,N,Yes,2
2351,Felicity Beirne,Female,35,1992-03-15,31.00 ,Assistant Professor,Retail,Affluent Customer,N,Yes,10
2511,Jedidiah Daulby,Male,20,1991-07-12,32.00 ,Technical Writer,Financial Services,Mass Customer,N,Yes,4
2607,Laurent Ainslee,Male,90,1992-05-08,31.00 ,Registered Nurse,Health,Affluent Customer,N,Yes,7
2657,Coop Stancer,Male,20,1991-12-16,31.00 ,Recruiter,n/a,Mass Customer,N,No,5
3076,Merna Eyers,Female,9,1991-10-01,31.00 ,Professor,Health,Mass Customer,N,Yes,4
3093,Harwilll Crimes,Male,31,1992-04-01,31.00 ,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6
3150,Morissa Wolfendell,Female,66,1991-10-07,31.00 ,Sales Associate,Financial Services,Mass Customer,N,No,5
3250,Hussein Ticic,Male,27,1992-04-16,31.00 ,NA,Agriculture,High Net Worth,N,Yes,4
3284,Jorrie Cerman,Female,98,1991-08-28,32.00 ,Chief Design Engineer,Retail,Affluent Customer,N,No,2
3340,Torey Beharrell,Male,61,1991-09-29,31.00 ,Physical Therapy Assistant,n/a,Mass Customer,N,No,2
3346,Nadya Callaghan,Female,61,1991-09-11,32.00 ,Software Consultant,Financial Services,High Net Worth,N,No,3
3359,Duffy Cotillard,Male,82,1991-12-13,31.00 ,Developer III,n/a,Mass Customer,N,No,3
3391,Terrel Kreuzer,Male,93,1991-06-23,32.00 ,NA,Manufacturing,Mass Customer,N,No,7
3620,Gerry Ackhurst,Male,21,1991-07-30,32.00 ,Computer Systems Analyst II,Retail,Mass Customer,N,No,5
3671,Crystie Deshorts,Female,98,1992-01-05,31.00 ,Programmer Analyst III,n/a,Affluent Customer,N,No,7
3679,Murielle Klimkov,Female,72,1992-05-05,31.00 ,Developer II,n/a,High Net Worth,N,No,6
3731,Jandy Rodgers,Female,91,1991-10-27,31.00 ,Chief Design Engineer,n/a,Mass Customer,N,No,8
3736,Charles Brounfield,Male,64,1992-03-13,31.00 ,Senior Developer,Agriculture,Mass Customer,N,Yes,10
3739,Gates Nelthorpe,Female,59,1991-08-27,32.00 ,Environmental Tech,IT,High Net Worth,N,No,5
3828,Tessy Beefon,Female,81,1992-05-12,31.00 ,Dental Hygienist,Health,Mass Customer,N,No,6
3839,Wallie Christauffour,Female,78,1992-04-25,31.00 ,Account Executive,Manufacturing,High Net Worth,N,Yes,2
3856,Shane Haseldine,Female,74,1992-04-24,31.00 ,Accounting Assistant III,Property,Affluent Customer,N,No,7
4000,Kippy Oldland,Male,76,1991-11-05,31.00 ,Software Engineer IV,n/a,Affluent Customer,N,No,11
47,Matthew Jeaycock,Male,51,1992-10-22,30.00 ,Registered Nurse,Health,Affluent Customer,N,No,2
70,Foster Vannoort,Male,78,1993-02-27,30.00 ,Paralegal,Financial Services,Affluent Customer,N,No,8
126,Norman Cliff,Male,53,1992-10-15,30.00 ,Administrative Officer,Health,Mass Customer,N,Yes,3
182,Lydon Dahlman,Male,99,1992-11-20,30.00 ,Sales Associate,Financial Services,Affluent Customer,N,Yes,7
239,Wells Pressman,Male,62,1992-12-13,30.00 ,Registered Nurse,Health,Affluent Customer,N,No,3
249,D'arcy Slay,Male,65,1992-09-13,31.00 ,Quality Control Specialist,IT,High Net Worth,N,No,9
490,Lida Boynton,Female,44,1992-06-15,31.00 ,Environmental Tech,Agriculture,Mass Customer,N,No,6
510,Sheilah Blackmore,Female,61,1992-06-15,31.00 ,NA,n/a,Mass Customer,N,No,2
535,Gracie Merrifield,Female,67,1993-05-04,30.00 ,NA,n/a,Affluent Customer,N,No,3
592,Edik Connichie,Male,73,1992-09-24,30.00 ,VP Sales,Manufacturing,Mass Customer,N,No,2
601,Ken Renfree,Male,56,1992-12-04,30.00 ,Senior Quality Engineer,Retail,High Net Worth,N,Yes,4
626,Albrecht Forty,Male,12,1992-11-24,30.00 ,Geological Engineer,Manufacturing,Mass Customer,N,No,2
654,Noelani Andreuzzi,Female,2,1993-05-19,30.00 ,Administrative Officer,Manufacturing,Affluent Customer,N,No,5
657,Hoyt ,Male,66,1993-02-18,30.00 ,Safety Technician II,Manufacturing,Affluent Customer,N,No,10
670,Janifer Pountain,Female,75,1992-11-09,30.00 ,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8
777,Wolfgang Tarrier,Male,2,1993-01-09,30.00 ,Paralegal,Financial Services,High Net Worth,N,No,4
806,Carter Kaesmakers,Male,66,1992-07-28,31.00 ,Sales Representative,Retail,Mass Customer,N,Yes,7
1113,Dorie Willock,Male,45,1992-06-24,31.00 ,Recruiter,Property,Mass Customer,N,No,6
1146,Hadleigh Birley,Male,88,1992-08-31,31.00 ,Assistant Professor,Financial Services,High Net Worth,N,No,8
1159,Elbert Bridgement,Male,94,1993-01-28,30.00 ,Librarian,Entertainment,Mass Customer,N,No,1
1357,Waylin Eassom,Male,69,1993-05-14,30.00 ,Research Nurse,Health,High Net Worth,N,No,6
1359,Estrella Carwithen,Female,54,1993-02-24,30.00 ,Help Desk Technician,Retail,Mass Customer,N,No,6
1455,Cleo ,Female,2,1992-07-26,31.00 ,Software Engineer I,Property,Affluent Customer,N,No,8
1478,Fulton Blayney,Male,40,1992-12-05,30.00 ,VP Quality Control,Financial Services,High Net Worth,N,No,9
1489,Mead Wollard,Male,17,1993-05-13,30.00 ,Teacher,Health,Mass Customer,N,No,4
1601,Nita McCarthy,Female,45,1993-02-11,30.00 ,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1
1620,Jerrold Bernetti,Male,18,1992-07-27,31.00 ,Structural Analysis Engineer,n/a,High Net Worth,N,Yes,2
1866,Huberto Bazylets,Male,27,1992-10-07,30.00 ,Marketing Manager,Manufacturing,Mass Customer,N,No,2
1873,Raul Cabrer,Male,49,1992-07-09,31.00 ,General Manager,Manufacturing,Affluent Customer,N,Yes,4
1912,Hall Grouer,Male,36,1992-11-04,30.00 ,Account Coordinator,Manufacturing,High Net Worth,N,No,7
1980,Kenneth Viall,Male,97,1992-06-20,31.00 ,Food Chemist,Health,High Net Worth,N,Yes,7
2107,Dre Ferrillo,Female,2,1992-07-10,31.00 ,Biostatistician IV,IT,Affluent Customer,N,Yes,4
2112,Aubrie Glaum,Female,64,1993-05-17,30.00 ,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6
2123,Shirley Negal,Female,36,1993-03-19,30.00 ,Software Engineer II,Manufacturing,Affluent Customer,N,No,2
2250,De witt Gleave,Male,72,1992-06-26,31.00 ,NA,Telecommunications,High Net Worth,N,No,7
2255,Iorgo Krol,Male,92,1992-07-11,31.00 ,Dental Hygienist,Health,Affluent Customer,N,Yes,5
2275,Ursulina Carter,Female,77,1992-07-19,31.00 ,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8
2303,Alair Combe,Male,22,1993-04-13,30.00 ,Database Administrator IV,Retail,Mass Customer,N,Yes,4
2344,Wat Robelin,Male,93,1993-03-04,30.00 ,Nurse,Financial Services,Mass Customer,N,Yes,7
2368,Rowe Losbie,Female,98,1993-01-22,30.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,No,10
2448,Lorri Iston,Female,5,1992-12-18,30.00 ,Structural Analysis Engineer,Property,High Net Worth,N,No,10
2453,Ruthe Campe,Female,22,1992-08-05,31.00 ,Safety Technician II,Telecommunications,High Net Worth,N,No,9
2525,Hans Ison,Male,25,1992-10-03,30.00 ,Cost Accountant,Financial Services,Mass Customer,N,No,8
2674,Lynsey Broady,Female,59,1993-02-12,30.00 ,Food Chemist,Health,High Net Worth,N,No,5
2736,Max Awcock,Male,40,1993-01-18,30.00 ,Accounting Assistant IV,n/a,Affluent Customer,N,Yes,9
2762,Rozamond Franceschino,Female,34,1992-11-27,30.00 ,NA,Manufacturing,Mass Customer,N,No,9
2789,Violetta Bucksey,Female,66,1992-11-30,30.00 ,Senior Editor,Financial Services,Affluent Customer,N,Yes,7
2805,Laverna Shiril,Female,0,1992-06-27,31.00 ,NA,Manufacturing,High Net Worth,N,No,4
2840,Wallie Baitman,Male,63,1992-09-04,31.00 ,Recruiter,Manufacturing,Mass Customer,N,Yes,9
2906,Ivory MacKnocker,Female,93,1992-07-02,31.00 ,GIS Technical Architect,Retail,Mass Customer,N,Yes,4
2928,Cedric Layzell,Male,92,1992-12-27,30.00 ,Office Assistant I,n/a,Mass Customer,N,No,5
2970,Cassi Noades,Female,64,1992-12-08,30.00 ,Software Consultant,Financial Services,Mass Customer,N,No,5
3032,Renado Wonfor,Male,53,1992-08-02,31.00 ,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5
3118,Cleveland Coxon,Male,54,1993-01-22,30.00 ,Occupational Therapist,Health,High Net Worth,N,No,9
3137,Cathlene ,Female,48,1993-03-13,30.00 ,Web Designer III,n/a,Mass Customer,N,No,9
3142,Hubert Kliner,Male,98,1992-08-04,31.00 ,Electrical Engineer,Manufacturing,Mass Customer,N,No,6
3214,Cindelyn Balas,Female,2,1993-01-21,30.00 ,Software Engineer III,Financial Services,Mass Customer,N,Yes,9
3236,Edsel Arguile,Male,37,1993-04-01,30.00 ,NA,Manufacturing,Mass Customer,N,Yes,5
3272,Bar Frankcom,Male,75,1993-06-04,30.00 ,Payment Adjustment Coordinator,n/a,Affluent Customer,N,No,9
3375,Thorsten Gregon,Male,37,1993-03-21,30.00 ,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6
3395,Sigmund Fishbourn,Male,76,1993-04-19,30.00 ,NA,Financial Services,Mass Customer,N,No,3
3552,Ebeneser Lowde,Male,33,1992-09-07,31.00 ,Internal Auditor,Retail,Affluent Customer,N,Yes,9
3702,Floyd Meharry,Male,74,1993-02-18,30.00 ,Biostatistician IV,Health,Mass Customer,N,No,10
3707,Marten Posnette,Male,10,1993-05-16,30.00 ,Senior Editor,Retail,Mass Customer,N,Yes,4
3713,Cynthy Snoad,Female,72,1993-02-03,30.00 ,NA,Telecommunications,High Net Worth,N,Yes,8
3732,Shawn De Hooge,Female,47,1992-06-07,31.00 ,Research Associate,Manufacturing,Mass Customer,N,No,2
3769,Kerry Wooldridge,Male,40,1993-01-19,30.00 ,Desktop Support Technician,Health,High Net Worth,N,Yes,5
3791,Bertrand Sissons,Male,17,1993-05-26,30.00 ,Quality Control Specialist,Health,Affluent Customer,N,No,6
3959,Dannie Sowray,Male,76,1992-12-07,30.00 ,NA,n/a,Mass Customer,N,No,3
3961,Gertie Caser,Female,11,1992-07-05,31.00 ,Recruiter,Health,High Net Worth,N,Yes,5
49,Nolly Ownsworth,Male,63,1994-01-26,29.00 ,VP Quality Control,n/a,Affluent Customer,N,No,1
108,Kayle Mingaud,Female,4,1994-03-14,29.00 ,NA,n/a,High Net Worth,N,No,3
111,Cele Evason,Female,65,1993-08-29,30.00 ,Analyst Programmer,n/a,Mass Customer,N,No,2
140,Morrie Flaxon,Male,9,1994-05-20,29.00 ,Programmer Analyst III,Manufacturing,Mass Customer,N,No,2
218,Stefa Dunnan,Female,37,1993-08-06,30.00 ,Administrative Officer,Property,High Net Worth,N,Yes,8
531,Modesty Fletcher,Female,94,1993-08-26,30.00 ,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1
573,Maurits Kix,Male,39,1994-03-07,29.00 ,General Manager,n/a,Mass Customer,N,No,2
667,Nicoline Samwayes,Female,62,1994-03-19,29.00 ,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3
721,Harmonia Cornock,Female,84,1993-08-09,30.00 ,Account Representative III,n/a,Affluent Customer,N,Yes,1
755,Baily Imison,Male,31,1993-07-13,30.00 ,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4
964,Rhetta Grellier,Female,35,1994-01-24,29.00 ,Assistant Professor,Financial Services,High Net Worth,N,No,6
1084,Serena Jagson,Female,54,1994-05-18,29.00 ,Accounting Assistant I,Retail,Affluent Customer,N,No,8
1155,Janetta Hartrick,Female,73,1994-01-15,29.00 ,VP Marketing,Property,Mass Customer,N,Yes,9
1165,Fanni Wakelin,Female,58,1993-06-23,30.00 ,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2
1245,Erin Shawell,Male,34,1994-05-31,29.00 ,Product Engineer,Manufacturing,Affluent Customer,N,No,1
1246,Ibrahim Wibrew,Male,94,1993-08-10,30.00 ,NA,n/a,High Net Worth,N,No,6
1264,Michail Heart,Male,48,1994-02-28,29.00 ,NA,Health,Mass Customer,N,Yes,7
1358,Gerome Whittock,Male,8,1994-04-11,29.00 ,Dental Hygienist,Health,High Net Worth,N,No,6
1369,Ilka Allabush,Female,51,1994-05-08,29.00 ,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6
1411,Katrina Coltart,Female,24,1994-05-04,29.00 ,Registered Nurse,Health,Mass Customer,N,Yes,5
1427,Jodie Juett,Male,14,1993-12-09,29.00 ,Environmental Specialist,Financial Services,High Net Worth,N,No,8
1505,Cristian Trounce,Male,90,1993-10-21,29.00 ,Recruiting Manager,Financial Services,Mass Customer,N,No,3
1543,Michaela Andrasch,Female,25,1993-10-13,29.00 ,Database Administrator III,n/a,High Net Worth,N,No,9
1658,Selina Clow,Female,17,1993-12-05,29.00 ,Sales Representative,Retail,Mass Customer,N,Yes,5
1707,Alfonso Readett,Male,18,1994-01-02,29.00 ,Cost Accountant,Financial Services,High Net Worth,N,No,7
1711,Marie-jeanne Mattson,Female,81,1993-09-26,29.00 ,NA,Manufacturing,High Net Worth,N,Yes,7
1718,Eada Coaster,Female,13,1994-04-19,29.00 ,Professor,Financial Services,High Net Worth,N,Yes,4
1777,Lucinda Jerok,Female,47,1994-05-02,29.00 ,Sales Representative,Retail,Affluent Customer,N,No,1
1790,Vite Molyneux,Male,90,1993-09-25,29.00 ,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1
1835,Rodrigo Felce,Male,48,1993-06-30,30.00 ,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1
1871,Shayna McQuin,Female,52,1994-01-23,29.00 ,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1966,Moshe Nicholl,Male,75,1993-10-31,29.00 ,NA,Financial Services,High Net Worth,N,No,3
1991,Tobe Godrich,Male,35,1993-09-27,29.00 ,Research Nurse,Health,Mass Customer,N,Yes,8
2008,Jamill Cudd,Male,77,1993-07-27,30.00 ,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3
2197,Filip Willows,Male,32,1993-09-16,30.00 ,Programmer Analyst I,Financial Services,Mass Customer,N,No,7
2209,Rriocard Gavan,Male,4,1993-08-04,30.00 ,Registered Nurse,Health,Affluent Customer,N,Yes,3
2314,Ravid Lapenna,Male,59,1993-12-22,29.00 ,Registered Nurse,Health,High Net Worth,N,Yes,7
2315,Pernell MacCheyne,Male,25,1994-03-01,29.00 ,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8
2355,Shaughn ,Male,87,1993-12-19,29.00 ,Operator,Manufacturing,Mass Customer,N,Yes,4
2374,Dolf Baudichon,Male,6,1993-06-15,30.00 ,Design Engineer,Financial Services,Mass Customer,N,No,9
2378,Aggi Farncombe,Female,41,1994-04-25,29.00 ,Research Assistant II,Manufacturing,Affluent Customer,N,No,1
2533,Harper Ioannidis,Male,11,1993-07-26,30.00 ,Speech Pathologist,Health,Affluent Customer,N,Yes,5
2724,Gerome Dutteridge,Male,92,1994-01-10,29.00 ,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4
2849,Palm Bartoszek,Male,65,1994-03-27,29.00 ,NA,n/a,High Net Worth,N,Yes,2
2859,Brandais Goodlad,Female,98,1994-02-04,29.00 ,Assistant Professor,Agriculture,High Net Worth,N,No,5
3011,Robena Barks,Female,84,1994-05-11,29.00 ,Staff Scientist,Financial Services,High Net Worth,N,No,3
3110,Fabien Iacapucci,Male,14,1994-02-11,29.00 ,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8
3211,Betsy Cosh,Female,52,1993-06-12,30.00 ,Automation Specialist II,Health,High Net Worth,N,Yes,7
3232,Rose Milsom,Female,7,1993-10-10,29.00 ,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9
3320,Anabella Mealham,Female,16,1994-06-02,29.00 ,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6
3353,Marina Scorrer,Female,91,1994-04-21,29.00 ,Software Test Engineer II,n/a,Mass Customer,N,Yes,1
3364,Trueman ,Male,77,1993-08-19,30.00 ,Engineer IV,Manufacturing,Mass Customer,N,Yes,3
3381,Bruce Lackie,Male,26,1993-11-20,29.00 ,Computer Systems Analyst IV,n/a,Mass Customer,N,No,4
3401,Cristie ,Female,92,1993-07-28,30.00 ,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4
3403,Jessalyn Zoellner,Female,27,1994-05-14,29.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2
3450,Brooke Durman,Female,85,1993-09-16,30.00 ,Safety Technician III,Retail,Mass Customer,N,No,6
3512,Vladimir Abramowsky,Male,68,1994-03-24,29.00 ,VP Accounting,Financial Services,Mass Customer,N,Yes,8
3605,Andy Risely,Male,54,1994-01-28,29.00 ,Internal Auditor,n/a,Mass Customer,N,No,6
3688,Fritz Le Merchant,Male,87,1994-04-27,29.00 ,General Manager,IT,Affluent Customer,N,Yes,5
3723,Justine Pirt,Female,31,1993-10-22,29.00 ,Accountant II,Financial Services,High Net Worth,N,No,7
3755,Stephen Garnar,Male,38,1994-05-10,29.00 ,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7
3780,Mitchel Bellefant,Male,10,1993-11-01,29.00 ,Desktop Support Technician,Financial Services,High Net Worth,N,No,8
12,Sawyere Flattman,Male,58,1994-07-21,29.00 ,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8
23,Olav Polak,Male,43,1995-02-10,28.00 ,NA,n/a,High Net Worth,N,Yes,1
32,Marion Vanichkin,Female,17,1995-04-20,28.00 ,Legal Assistant,Manufacturing,Affluent Customer,N,No,4
124,Kath Cunney,Female,27,1995-05-03,28.00 ,Administrative Assistant II,Health,High Net Worth,N,Yes,5
149,Drucy Kausche,Female,41,1995-01-31,28.00 ,Research Nurse,Health,Mass Customer,N,Yes,1
207,Adena Whyman,Female,9,1994-08-10,29.00 ,NA,n/a,Mass Customer,N,No,7
208,Rutter Excell,Male,57,1994-10-31,28.00 ,Office Assistant III,Property,High Net Worth,N,No,5
216,Cinderella Parcall,Female,12,1995-01-12,28.00 ,Quality Engineer,Financial Services,High Net Worth,N,Yes,7
280,Welch MacAllaster,Male,15,1995-03-22,28.00 ,Geologist I,n/a,Affluent Customer,N,Yes,5
448,Robin Crack,Female,34,1995-04-26,28.00 ,Software Engineer III,IT,High Net Worth,N,No,3
479,Blythe Keighley,Female,11,1994-08-04,29.00 ,NA,IT,Mass Customer,N,Yes,4
